Fecha;NDVI.scl_7_8_9.Min;NDVI.scl_7_8_9.Q1;NDVI.scl_7_8_9.Median;NDVI.scl_7_8_9.Mean;NDVI.scl_7_8_9.Q3;NDVI.scl_7_8_9.Max;NDVI.scl_7_8_9.n
2019-11-27;0.347048312425613;0.377552829682827;0.408057346940041;0.408057346940041;0.438561864197254;0.469066381454468;2
2019-12-02;;;;;;;0
2019-12-07;;;;;;;0
2019-12-12;0.28032785654068;0.300580024719238;0.320832192897797;0.320832192897797;0.341084361076355;0.361336529254913;2
2019-12-17;;;;;;;0
2019-12-22;0.283990353345871;0.322936743497849;0.361883133649826;0.361883133649826;0.400829523801804;0.439775913953781;2
2019-12-27;;;;;;;0
2020-01-01;0.281402140855789;0.306580059230328;0.331757977604866;0.331757977604866;0.356935895979404;0.382113814353943;2
2020-01-06;0.272141695022583;0.307905972003937;0.343670248985291;0.343670248985291;0.379434525966644;0.415198802947998;2
2020-01-11;0.196721315383911;0.252659551799297;0.308597788214684;0.308597788214684;0.36453602463007;0.420474261045456;2
2020-01-16;0.278124988079071;0.320284761488438;0.362444534897804;0.362444534897804;0.404604308307171;0.446764081716538;2
2020-01-21;;;;;;;0
2020-01-26;0.22361809015274;0.273216806352139;0.322815522551537;0.322815522551537;0.372414238750935;0.422012954950333;2
2020-01-31;0.215686276555061;0.258869457989931;0.302052639424801;0.302052639424801;0.345235820859671;0.38841900229454;2
2020-02-05;;;;;;;0
2020-02-10;0.18892103433609;0.239299230277538;0.289677426218987;0.289677426218987;0.340055622160435;0.390433818101883;2
2020-02-15;0.0797840431332588;0.171773781999946;0.263763520866632;0.263763520866632;0.355753259733319;0.447742998600006;2
2020-02-20;0.200244203209877;0.234667498618364;0.269090794026852;0.269090794026852;0.303514089435339;0.337937384843826;2
2020-02-25;0.18485301733017;0.244138486683369;0.303423956036568;0.303423956036568;0.362709425389767;0.421994894742966;2
2020-03-01;;;;;;;0
2020-03-06;0.225834041833878;0.259807825088501;0.293781608343124;0.293781608343124;0.327755391597748;0.361729174852371;2
2020-03-11;0.304233968257904;0.335318334400654;0.366402700543404;0.366402700543404;0.397487066686153;0.428571432828903;2
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.184729069471359;0.248301118612289;0.31187316775322;0.31187316775322;0.37544521689415;0.43901726603508;2
2020-03-31;;;;;;;0
2020-04-05;0.129598185420036;0.138607785105705;0.147617384791374;0.147617384791374;0.156626984477043;0.165636584162712;2
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;0.291223078966141;0.313373059034348;0.335523039102554;0.335523039102554;0.357673019170761;0.379822999238968;2
2020-05-05;0.191358029842377;0.197672247886658;0.203986465930939;0.203986465930939;0.21030068397522;0.216614902019501;2
2020-05-10;0.193079590797424;0.194637574255466;0.196195557713509;0.196195557713509;0.197753541171551;0.199311524629593;2
2020-05-15;;;;;;;0
2020-05-20;0.277535051107407;0.303627669811249;0.329720288515091;0.329720288515091;0.355812907218933;0.381905525922775;2
2020-05-25;;;;;;;0
2020-05-30;0.304969608783722;0.306984208524227;0.308998808264732;0.308998808264732;0.311013408005238;0.313028007745743;2
2020-06-04;;;;;;;0
2020-06-09;;;;;;;0
2020-06-14;0.242793083190918;0.273483969271183;0.304174855351448;0.304174855351448;0.334865741431713;0.365556627511978;2
2020-06-19;0.336631536483765;0.343158654868603;0.349685773253441;0.349685773253441;0.356212891638279;0.362740010023117;2
2020-06-24;;;;;;;0
2020-06-29;0.27662381529808;0.288053020834923;0.299482226371765;0.299482226371765;0.310911431908608;0.32234063744545;2
2020-07-04;;;;;;;0
2020-07-09;0.279618799686432;0.285692609846592;0.291766420006752;0.291766420006752;0.297840230166912;0.303914040327072;2
2020-07-14;;;;;;;0
2020-07-19;0.318646460771561;0.342131696641445;0.36561693251133;0.36561693251133;0.389102168381214;0.412587404251099;2
2020-07-24;0.183260202407837;0.206042408943176;0.228824615478516;0.228824615478516;0.251606822013855;0.274389028549194;2
2020-07-29;0.282709777355194;0.293154284358025;0.303598791360855;0.303598791360855;0.314043298363686;0.324487805366516;2
2020-08-03;;;;;;;0
2020-08-08;0.33672234416008;0.351168476045132;0.365614607930183;0.365614607930183;0.380060739815235;0.394506871700287;2
2020-08-13;0.193964049220085;0.224386293441057;0.254808537662029;0.254808537662029;0.285230781883001;0.315653026103973;2
2020-08-18;;;;;;;0
2020-08-23;0.162213742733002;0.2092589661479;0.256304189562798;0.256304189562798;0.303349412977695;0.350394636392593;2
2020-08-28;0.221253633499146;0.259579077363014;0.297904521226883;0.297904521226883;0.336229965090752;0.37455540895462;2
2020-09-02;0.164285719394684;0.19686222076416;0.229438722133636;0.229438722133636;0.262015223503113;0.294591724872589;2
2020-09-07;0.289623707532883;0.291445538401604;0.293267369270325;0.293267369270325;0.295089200139046;0.296911031007767;2
2020-09-12;0.214174449443817;0.252617858350277;0.291061267256737;0.291061267256737;0.329504676163197;0.367948085069656;2
2020-09-17;;;;;;;0
2020-09-22;0.238770678639412;0.281930860131979;0.325091041624546;0.325091041624546;0.368251223117113;0.41141140460968;2
2020-09-27;0.359202951192856;0.375120796263218;0.39103864133358;0.39103864133358;0.406956486403942;0.422874331474304;2
2020-10-02;;;;;;;0
2020-10-07;0.292509853839874;0.331862829625607;0.371215805411339;0.371215805411339;0.410568781197071;0.449921756982803;2
2020-10-12;0.175807669758797;0.225225280970335;0.274642892181873;0.274642892181873;0.324060503393412;0.37347811460495;2
2020-10-17;0.27924969792366;0.336272515356541;0.393295332789421;0.393295332789421;0.450318150222302;0.507340967655182;2
2020-10-27;0.0914588049054146;0.159381223842502;0.227303642779589;0.227303642779589;0.295226061716676;0.363148480653763;2
2020-11-01;0.0573698133230209;0.108411978930235;0.159454144537449;0.159454144537449;0.210496310144663;0.261538475751877;2
2020-11-06;;;;;;;0
2020-11-11;0.119409464299679;0.139486527070403;0.159563589841127;0.159563589841127;0.179640652611852;0.199717715382576;2
2020-11-16;0.164351850748062;0.182676438242197;0.201001025736332;0.201001025736332;0.219325613230467;0.237650200724602;2
2020-11-21;0.189081892371178;0.245475720614195;0.301869548857212;0.301869548857212;0.358263377100229;0.414657205343246;2
2020-11-26;;;;;;;0
2020-12-01;0.216142266988754;0.262244187295437;0.308346107602119;0.308346107602119;0.354448027908802;0.400549948215485;2
2020-12-06;0.446891188621521;0.449751727283001;0.452612265944481;0.452612265944481;0.455472804605961;0.458333343267441;2
2020-12-11;;;;;;;0
2020-12-16;0.194536030292511;0.218312174081802;0.242088317871094;0.242088317871094;0.265864461660385;0.289640605449677;2
2020-12-21;0.166953533887863;0.226548485457897;0.286143437027931;0.286143437027931;0.345738388597965;0.405333340167999;2
2020-12-26;0.255645900964737;0.286585845053196;0.317525789141655;0.317525789141655;0.348465733230114;0.379405677318573;2
2020-12-31;0.297872334718704;0.315305024385452;0.3327377140522;0.3327377140522;0.350170403718948;0.367603093385696;2
2021-01-05;0.364326387643814;0.368439435958862;0.372552484273911;0.372552484273911;0.376665532588959;0.380778580904007;2
2021-01-10;;;;;;;0
2021-01-15;0.278863221406937;0.305237725377083;0.331612229347229;0.331612229347229;0.357986733317375;0.384361237287521;2
2021-01-20;;;;;;;0
2021-01-25;;;;;;;0
2021-01-30;;;;;;;0
2021-02-04;0.259425491094589;0.271482571959496;0.283539652824402;0.283539652824402;0.295596733689308;0.307653814554215;2
2021-02-09;;;;;;;0
2021-02-14;0.0513739548623562;0.102734197862446;0.154094440862536;0.154094440862536;0.205454683862627;0.256814926862717;2
2021-02-19;0.0613567940890789;0.13460695091635;0.207857107743621;0.207857107743621;0.281107264570892;0.354357421398163;2
2021-02-24;;;;;;;0
2021-03-01;;;;;;;0
2021-03-06;;;;;;;0
2021-03-11;0.0998547598719597;0.162640357390046;0.225425954908133;0.225425954908133;0.288211552426219;0.350997149944305;2
2021-03-16;0.198783725500107;0.228480592370033;0.25817745923996;0.25817745923996;0.287874326109886;0.317571192979813;2
2021-03-21;0.162483975291252;0.220977682620287;0.279471389949322;0.279471389949322;0.337965097278357;0.396458804607391;2
2021-03-26;0.296252936124802;0.296359829604626;0.29646672308445;0.29646672308445;0.296573616564274;0.296680510044098;2
2021-04-05;;;;;;;0
2021-04-10;;;;;;;0
2021-04-15;;;;;;;0
2021-04-20;0.343170642852783;0.346980229020119;0.350789815187454;0.350789815187454;0.35459940135479;0.358408987522125;2
2021-04-25;;;;;;;0
2021-04-30;0.342288106679916;0.352487221360207;0.362686336040497;0.362686336040497;0.372885450720787;0.383084565401077;2
2021-05-05;0.309017211198807;0.325607016682625;0.342196822166443;0.342196822166443;0.358786627650261;0.375376433134079;2
2021-05-15;0.309859156608582;0.309891380369663;0.309923604130745;0.309923604130745;0.309955827891827;0.309988051652908;2
2021-05-20;0.273028492927551;0.292815759778023;0.312603026628494;0.312603026628494;0.332390293478966;0.352177560329437;2
2021-05-25;0.323580026626587;0.33163633197546;0.339692637324333;0.339692637324333;0.347748942673206;0.355805248022079;2
2021-05-30;0.280592352151871;0.302587635815144;0.324582919478416;0.324582919478416;0.346578203141689;0.368573486804962;2
2021-06-04;;;;;;;0
2021-06-09;0.31282052397728;0.33216355741024;0.351506590843201;0.351506590843201;0.370849624276161;0.390192657709122;2
2021-06-14;0.261939227581024;0.282745622098446;0.303552016615868;0.303552016615868;0.324358411133289;0.345164805650711;2
2021-06-19;;;;;;;0
2021-06-24;0.38037633895874;0.383162297308445;0.38594825565815;0.38594825565815;0.388734214007854;0.391520172357559;2
2021-06-29;;;;;;;0
2021-07-09;0.279853492975235;0.28061268478632;0.281371876597405;0.281371876597405;0.282131068408489;0.282890260219574;2
2021-07-14;0.282002538442612;0.287100702524185;0.292198866605759;0.292198866605759;0.297297030687332;0.302395194768906;2
