Fecha;NDVI.scl_7_8_9.Min;NDVI.scl_7_8_9.Q1;NDVI.scl_7_8_9.Median;NDVI.scl_7_8_9.Mean;NDVI.scl_7_8_9.Q3;NDVI.scl_7_8_9.Max;NDVI.scl_7_8_9.n
2019-10-13;0.211211204528809;0.659452855587006;0.778370380401611;0.721943131786712;0.847839057445526;0.876936674118042;47
2019-10-18;;;;;;;0
2019-10-23;0.299286514520645;0.667585581541061;0.837270319461823;0.764382297688342;0.873061001300812;0.902339339256287;47
2019-10-28;;;;;;;0
2019-11-02;;;;;;;0
2019-11-07;0.294050991535187;0.670895427465439;0.822994232177734;0.745673074367199;0.868991106748581;0.923497259616852;47
2019-11-12;0.421511620283127;0.78781995177269;0.842105269432068;0.81188713553104;0.905369937419891;0.943439483642578;47
2019-11-17;0.232822924852371;0.516078591346741;0.586926937103272;0.577706780839474;0.65611007809639;0.696302115917206;47
2019-11-22;;;;;;;0
2019-11-27;0.297362118959427;0.739659070968628;0.843923270702362;0.794344422030956;0.892098248004913;0.918578326702118;47
2019-12-02;;;;;;;0
2019-12-07;0.0519544780254364;0.110371131449938;0.141952499747276;0.165428255769339;0.203397907316685;0.364113330841064;11
2019-12-12;0.397278904914856;0.825448781251907;0.896931111812592;0.846946760695031;0.92438280582428;0.963636338710785;47
2019-12-17;0.239659368991852;0.539492100477219;0.593442320823669;0.580900373783979;0.654967561364174;0.698963165283203;22
2019-12-22;0.482717514038086;0.736778825521469;0.862295091152191;0.805465769260488;0.898750871419907;0.937470376491547;47
2019-12-27;;;;;;;0
2020-01-01;0.271655857563019;0.665075212717056;0.75997668504715;0.716512664835504;0.823193341493607;0.88761568069458;47
2020-01-06;0.39321357011795;0.731753617525101;0.831050217151642;0.789736572732317;0.874410599470139;0.908166229724884;47
2020-01-11;0.394957989454269;0.741742521524429;0.836088180541992;0.792169793489132;0.878060579299927;0.926537573337555;47
2020-01-16;0.332908987998962;0.71358996629715;0.800432682037354;0.759256715470172;0.852468132972717;0.899741590023041;47
2020-01-21;;;;;;;0
2020-01-26;0.400213450193405;0.70295923948288;0.834635436534882;0.787878212142498;0.890815496444702;0.916016817092896;47
2020-01-31;0.374500542879105;0.709309279918671;0.884526550769806;0.809691963043619;0.920452773571014;0.944061934947968;47
2020-02-05;;;;;;;0
2020-02-10;0.275431305170059;0.652571618556976;0.826627433300018;0.75762902992837;0.872395485639572;0.906432747840881;47
2020-02-15;0.284716159105301;0.617599099874497;0.746392667293549;0.702520197376292;0.812594622373581;0.856230795383453;47
2020-02-20;0.228035047650337;0.640626490116119;0.791162371635437;0.717562841291123;0.834630459547043;0.879543662071228;47
2020-02-25;0.211050719022751;0.657321661710739;0.80303031206131;0.733293135115441;0.858805894851685;0.885154783725739;47
2020-03-01;;;;;;;0
2020-03-06;0.185667753219605;0.669510185718536;0.801297008991242;0.738784708241199;0.84862545132637;0.887788772583008;47
2020-03-11;0.164603054523468;0.637416273355484;0.776302337646484;0.72067407027204;0.860525369644165;0.900576770305634;47
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.221132680773735;0.655119806528091;0.784406065940857;0.737670684431462;0.862153470516205;0.90837436914444;47
2020-03-31;;;;;;;0
2020-04-05;;;;;;;0
2020-04-10;0.363800346851349;0.508886814117432;0.560571193695068;0.532659565026943;0.584624946117401;0.603462517261505;13
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;0.172057628631592;0.614498376846314;0.859553098678589;0.746051201160918;0.913292497396469;0.970049917697906;47
2020-05-05;0.190691858530045;0.529198706150055;0.625789284706116;0.617569787071106;0.732708930969238;0.785987854003906;47
2020-05-10;0.164774164557457;0.39163139462471;0.476104915142059;0.525764481936182;0.59442213177681;0.844122529029846;35
2020-05-15;;;;;;;0
2020-05-20;0.146212562918663;0.577633500099182;0.749103963375092;0.69870248341814;0.855143249034882;0.8899787068367;47
2020-05-25;;;;;;;0
2020-05-30;0.137089997529984;0.580354928970337;0.723416984081268;0.689502667239372;0.843215644359589;0.892797291278839;47
2020-06-04;0.00484913773834705;0.136695194989443;0.246366009116173;0.208943834279974;0.291037634015083;0.356571435928345;15
2020-06-09;0.0972382053732872;0.428679339587688;0.574507743120194;0.57422682772512;0.786469012498856;0.849253714084625;46
2020-06-14;0.132307693362236;0.643323451280594;0.749404489994049;0.718752274170835;0.857292503118515;0.902321875095367;47
2020-06-19;0.0987569093704224;0.542198747396469;0.712952136993408;0.655918288421124;0.817362308502197;0.86214816570282;47
2020-06-24;;;;;;;0
2020-06-29;0.129386842250824;0.576688975095749;0.750862419605255;0.708022172780747;0.856068074703217;0.89867639541626;47
2020-07-04;;;;;;;0
2020-07-09;0.106674276292324;0.491001278162003;0.595300018787384;0.559401215580495;0.660716742277145;0.702787697315216;46
2020-07-14;;;;;;;0
2020-07-19;0.0690451711416245;0.691281795501709;0.839014053344727;0.767505128649955;0.914110571146011;0.942028999328613;47
2020-07-24;0.120641946792603;0.583175420761108;0.683087050914764;0.653105745290188;0.753680378198624;0.825120568275452;47
2020-07-29;0.0983879938721657;0.64393162727356;0.766097843647003;0.710412614998665;0.842958092689514;0.873179078102112;47
2020-08-03;0.276012033224106;0.49027107656002;0.56562402844429;0.548835453131925;0.627817183732987;0.672500014305115;46
2020-08-08;0.122792147099972;0.721295326948166;0.849833905696869;0.776007793051131;0.910077661275864;0.956577837467194;47
2020-08-13;0.130721643567085;0.675895482301712;0.7744180560112;0.734691008925438;0.840039759874344;0.902353942394257;47
2020-08-18;;;;;;;0
2020-08-23;-0.00760777667164803;0.0749923847615719;0.114846542477608;0.135079811353769;0.182845413684845;0.312127232551575;35
2020-08-28;0.0998807400465012;0.664379000663757;0.743384122848511;0.690388452499471;0.804472148418427;0.847614765167236;47
2020-09-02;0.0852956548333168;0.109952548518777;0.129676066339016;0.12934314707915;0.146417632699013;0.192902117967606;30
2020-09-07;0.134640902280808;0.633252710103989;0.741116762161255;0.689230005791847;0.812137544155121;0.846388161182404;47
2020-09-12;0.128479048609734;0.660639971494675;0.78242039680481;0.725756216239422;0.834393858909607;0.877747237682343;47
2020-09-17;;;;;;;0
2020-09-22;0.139748379588127;0.639438658952713;0.743062674999237;0.702734722418988;0.805547028779984;0.849691271781921;47
2020-09-27;0.165405407547951;0.72011610865593;0.820474028587341;0.765157698316777;0.870184987783432;0.905784726142883;47
2020-10-02;;;;;;;0
2020-10-07;0.140617340803146;0.598131209611893;0.680445909500122;0.643365780089764;0.738491743803024;0.807976961135864;47
2020-10-12;0.258382648229599;0.714623302221298;0.835409045219421;0.778468252496516;0.873475402593613;0.914832174777985;47
2020-10-17;0.249350652098656;0.658907800912857;0.845125377178192;0.752167582194856;0.860856473445892;0.909680664539337;47
2020-10-27;0.305102407932282;0.69646543264389;0.86576646566391;0.799318695321996;0.906950414180756;0.950195968151093;47
2020-11-01;0.315158128738403;0.64555561542511;0.768400371074677;0.729357863360263;0.838901579380035;0.900975227355957;47
2020-11-06;;;;;;;0
2020-11-11;0.423841059207916;0.622408926486969;0.750708222389221;0.715682294140471;0.808146983385086;0.872495472431183;47
2020-11-16;0.416829735040665;0.552447631955147;0.666003614664078;0.627697915516117;0.716768354177475;0.776496052742004;44
2020-11-21;0.389860153198242;0.718208521604538;0.81189626455307;0.779470824180765;0.870991557836533;0.91184139251709;47
2020-11-26;;;;;;;0
2020-12-01;0.368805438280106;0.668417274951935;0.780085206031799;0.752233605435554;0.839528739452362;0.887510359287262;47
2020-12-06;0.401212126016617;0.755169898271561;0.885615229606628;0.813842226850226;0.904108375310898;0.930248618125916;47
2020-12-11;;;;;;;0
2020-12-16;0.304174959659576;0.594056785106659;0.750082015991211;0.686149703061327;0.802906155586243;0.834328651428223;47
2020-12-21;0.486220479011536;0.787124186754227;0.874656677246094;0.828581044014464;0.904905498027802;0.957206308841705;47
2020-12-26;0.400084853172302;0.70928305387497;0.885804414749146;0.804634699796108;0.909534901380539;0.941888630390167;47
2020-12-31;0.371824473142624;0.793713718652725;0.86396050453186;0.817744281063689;0.901592552661896;0.944751381874084;47
2021-01-05;0.313420623540878;0.746500968933106;0.847467482089996;0.801751280718661;0.902477294206619;0.92476886510849;47
2021-01-10;-0.00485618226230145;0.0056483163498342;0.0149373603053391;0.0135382727057731;0.0224470784887671;0.0327137559652329;32
2021-01-15;0.415689796209335;0.796959131956101;0.88739538192749;0.836733216935016;0.915574729442596;0.960679590702057;47
2021-01-20;;;;;;;0
2021-01-25;;;;;;;0
2021-01-30;;;;;;;0
2021-02-04;0.275320142507553;0.520353615283966;0.706152975559235;0.648622522328762;0.76865428686142;0.854252576828003;47
2021-02-09;;;;;;;0
2021-02-14;0.0752423852682114;0.0926101990044117;0.147976323962212;0.151563505439655;0.190158136188984;0.298414885997772;23
2021-02-19;0.295120060443878;0.555480152368546;0.684054374694824;0.65309403297749;0.757245689630508;0.813357710838318;47
2021-02-24;;;;;;;0
2021-03-01;;;;;;;0
2021-03-06;;;;;;;0
2021-03-11;0.303171247243881;0.644524037837982;0.814017653465271;0.748323990309492;0.864222854375839;0.897701978683472;47
2021-03-16;0.270668178796768;0.524062663316727;0.762214958667755;0.667970703003254;0.805550754070282;0.868536353111267;47
2021-03-21;0.246731340885162;0.623749077320099;0.778816223144531;0.726764942103244;0.848521292209625;0.894940674304962;47
2021-03-26;0.260652601718903;0.43832902610302;0.567387729883194;0.521919133310968;0.609098806977272;0.661407232284546;44
2021-04-05;;;;;;;0
2021-04-10;;;;;;;0
2021-04-15;;;;;;;0
2021-04-20;0.184525638818741;0.530320703983307;0.666284382343292;0.626368123166105;0.758713334798813;0.808184683322907;47
2021-04-25;;;;;;;0
2021-04-30;0.14750149846077;0.569227457046509;0.739652574062347;0.692043218206852;0.843920797109604;0.870141983032227;47
2021-05-05;0.131030544638634;0.603620797395706;0.789857447147369;0.708311910959;0.875334829092026;0.908648252487183;47
2021-05-15;0.132360890507698;0.566960901021957;0.731306254863739;0.680130861224012;0.840647518634796;0.868639290332794;47
2021-05-20;0.109900332987309;0.563832461833954;0.716039896011353;0.67935975260557;0.844342887401581;0.872848272323608;47
2021-05-25;0.167771190404892;0.585833936929703;0.749921262264252;0.708587119870998;0.854599446058273;0.897345125675201;47
2021-05-30;0.12774270772934;0.552033960819244;0.684505045413971;0.647614404559135;0.795159339904785;0.819017767906189;47
2021-06-04;;;;;;;0
2021-06-09;0.114056892693043;0.595119297504425;0.762011885643005;0.700200487166009;0.852952241897583;0.884312033653259;47
2021-06-14;0.145146921277046;0.479027405381203;0.591083765029907;0.564383449389579;0.68255352973938;0.728159546852112;47
2021-06-19;;;;;;;0
2021-06-24;0.0914665311574936;0.599002659320831;0.788751721382141;0.707557888424143;0.855089366436005;0.898459553718567;47
2021-06-29;;;;;;;0
2021-07-09;;;;;;;0
2021-07-14;0.114656031131744;0.608702689409256;0.736855089664459;0.692652666188301;0.818221807479858;0.842560887336731;47
